User ID,Age,Gender,Country,Device,Subscription Tier,User Segment,Tenure (Months),Onboarding Completed,Session Freq (per week),Feature Adoption Count,Support Tickets,Errors Encountered,Task Completion (%),Avg Time on Task (sec),Days Since Last Login,NPS Score (0–10),NPS Category,Sentiment Label,SUS Q1 (I think I would like to use this product frequently),SUS Q2 (I found the product unnecessarily complex),SUS Q3 (I thought the product was easy to use),SUS Q4 (I think I would need support to use this product),SUS Q5 (I found the various functions well integrated),SUS Q6 (I thought there was too much inconsistency),SUS Q7 (Most people would learn to use this product quickly),SUS Q8 (I found the product very cumbersome to use),SUS Q9 (I felt very confident using the product),SUS Q10 (I needed to learn a lot before using this product),SUS Score (0–100),SUS Grade,UMUX-Lite Q1 – Capability (1–7),UMUX-Lite Q2 – Ease (1–7),UMUX-Lite Score (0–100),CSAT (1–5),"Churn Risk (0=No, 1=Yes)",Renewal Intent
U0656,35,Male,India,Mobile,Free,New,12,Yes,9.0,15,1,1,71.9,193,10,5,Detractor,Negative,3,1,4,3,4,3,4,2,5,1,75.0,B,5,3,50.0,3,0,Likely
U0657,34,Female,India,Tablet,Basic,Power User,11,Yes,8.5,12,0,1,77.6,281,9,10,Promoter,Positive,4,2,3,2,5,2,3,3,4,1,72.5,B,5,5,66.7,2,1,Unlikely
U0658,34,Female,USA,Desktop,Pro,Returning,0,No,7.7,15,2,4,57.9,166,39,7,Passive,Neutral,3,2,3,4,3,3,3,3,2,2,50.0,D,2,1,8.3,4,1,Unlikely
U0659,36,Prefer not to say,Spain,Desktop,Basic,New,31,No,8.1,9,0,0,50.9,242,5,7,Passive,Neutral,4,2,3,1,4,3,4,1,3,2,72.5,B,5,2,41.7,4,0,Unsure
U0660,33,Non-binary,India,Mobile,Pro,Returning,8,Yes,5.9,7,0,1,73.3,169,33,7,Passive,Neutral,3,3,4,2,4,2,5,3,3,2,67.5,C,5,6,75.0,4,1,Unsure
U0661,28,Female,India,Tablet,Basic,Returning,14,Yes,6.4,14,0,0,60.7,196,14,9,Promoter,Positive,4,2,3,1,3,2,4,2,5,2,75.0,B,5,4,58.3,4,1,Unlikely
U0662,29,Male,Australia,Desktop,Pro,Returning,20,No,7.8,15,1,1,88.6,250,11,9,Promoter,Positive,4,3,4,1,5,1,3,2,5,1,82.5,A,4,6,66.7,4,1,Unsure
U0663,34,Female,USA,Desktop,Free,Power User,22,Yes,7.5,10,0,0,73.0,214,29,3,Detractor,Negative,4,2,5,2,4,2,5,2,4,2,80.0,A,6,4,66.7,4,0,Unsure
U0664,29,Female,Canada,Desktop,Pro,Power User,56,Yes,10.2,9,1,4,100.0,70,20,9,Promoter,Positive,3,1,4,3,3,1,3,3,4,1,70.0,B,6,7,91.7,5,0,Unsure
U0665,27,Male,UK,Mobile,Basic,Returning,14,No,8.5,17,1,2,100.0,151,14,5,Detractor,Negative,3,3,4,2,5,2,4,3,2,1,67.5,C,5,4,58.3,4,1,Unsure
U0666,35,Male,USA,Desktop,Free,Power User,9,Yes,11.8,16,1,1,86.3,276,24,10,Promoter,Positive,4,3,3,3,5,1,4,2,2,3,65.0,C,5,3,50.0,4,1,Unsure
U0667,31,Female,USA,Desktop,Free,Returning,55,Yes,13.1,6,1,0,63.4,221,7,9,Promoter,Positive,3,3,5,2,3,1,3,2,3,3,65.0,C,4,6,66.7,3,1,Unsure
U0668,49,Male,Brazil,Mobile,Pro,Power User,18,Yes,6.6,11,3,2,96.5,327,14,5,Detractor,Negative,4,3,3,3,4,3,3,3,5,1,65.0,C,3,4,41.7,4,0,Unsure
U0669,18,Female,Australia,Desktop,Basic,Returning,6,Yes,0.5,17,0,2,99.2,318,1,6,Detractor,Negative,4,1,4,2,5,2,4,2,4,2,80.0,A,3,4,41.7,3,0,Unsure
U0670,45,Female,India,Mobile,Free,Power User,2,Yes,9.7,11,0,0,76.9,198,2,9,Promoter,Positive,4,2,4,3,3,1,4,3,3,3,65.0,C,6,6,83.3,4,1,Unsure
U0671,46,Male,India,Desktop,Enterprise,Power User,33,Yes,6.9,13,1,1,100.0,328,15,8,Passive,Neutral,4,2,5,1,5,1,3,3,5,1,85.0,A,7,7,100.0,5,1,Likely
U0672,18,Male,Germany,Desktop,Pro,New,8,Yes,4.1,11,1,3,65.0,231,1,9,Promoter,Positive,4,1,3,2,3,2,3,4,4,5,57.5,D,4,2,33.3,3,1,Unsure
U0673,31,Male,Spain,Mobile,Enterprise,Power User,19,Yes,5.6,9,0,2,50.6,160,3,8,Passive,Neutral,3,4,2,3,4,2,4,3,5,2,60.0,C,4,7,75.0,4,0,Unsure
U0674,30,Male,USA,Desktop,Basic,Power User,11,No,6.0,8,0,2,70.4,167,23,10,Promoter,Positive,4,2,3,1,5,2,4,1,4,3,77.5,B,4,7,75.0,4,0,Unsure
U0675,20,Male,USA,Tablet,Basic,Power User,4,No,8.6,16,0,3,100.0,70,0,7,Passive,Neutral,3,3,2,4,5,1,3,1,3,1,65.0,C,5,1,33.3,3,0,Unsure
U0676,26,Female,UK,Mobile,Enterprise,New,17,Yes,4.1,9,0,3,67.7,280,3,2,Detractor,Negative,5,2,5,1,3,2,5,2,4,2,82.5,A,7,7,100.0,4,0,Unsure
U0677,23,Male,Canada,Desktop,Basic,Power User,1,Yes,3.3,12,0,1,71.8,328,18,8,Passive,Neutral,4,2,3,3,3,3,4,3,5,2,65.0,C,3,5,50.0,5,1,Unsure
U0678,52,Female,India,Mobile,Pro,Power User,10,No,8.9,17,1,1,89.5,122,9,10,Promoter,Positive,4,2,4,1,5,3,5,2,5,2,82.5,A,4,4,50.0,5,1,Likely
U0679,43,Male,USA,Desktop,Free,Returning,14,Yes,9.4,10,1,2,79.9,175,16,8,Passive,Neutral,3,1,5,1,4,2,3,2,3,2,75.0,B,6,6,83.3,4,1,Unsure
U0680,47,Non-binary,UK,Tablet,Basic,Power User,10,Yes,8.4,10,1,2,71.9,220,11,1,Detractor,Negative,5,2,4,3,2,3,4,1,5,2,72.5,B,6,5,75.0,4,0,Unsure
U0681,41,Male,Australia,Desktop,Free,New,25,No,3.3,14,1,13,66.9,191,17,10,Promoter,Positive,4,3,4,3,5,1,4,3,4,3,70.0,B,1,3,16.7,3,1,Unlikely
U0682,23,Male,UK,Mobile,Free,New,32,No,3.4,13,2,0,63.0,129,27,9,Promoter,Positive,3,2,5,2,4,3,2,2,5,4,65.0,C,4,1,25.0,3,0,Unlikely
U0683,29,Female,India,Desktop,Free,Returning,27,Yes,5.1,10,0,1,55.1,210,12,5,Detractor,Negative,3,1,2,3,3,1,4,3,3,2,62.5,C,4,3,41.7,3,0,Unsure
U0684,39,Female,Brazil,Desktop,Free,Returning,1,Yes,7.1,16,0,1,78.6,202,17,10,Promoter,Positive,4,3,3,1,5,3,4,1,4,1,77.5,B,3,5,50.0,4,0,Unsure
U0685,22,Male,USA,Mobile,Enterprise,Returning,4,Yes,10.5,16,1,0,93.3,190,37,9,Promoter,Positive,5,3,5,2,5,2,3,2,4,2,77.5,B,3,5,50.0,4,1,Unsure
U0686,41,Female,USA,Mobile,Free,New,14,Yes,1.9,14,1,0,92.9,220,8,0,Detractor,Negative,3,2,3,2,4,2,4,1,5,2,75.0,B,5,6,75.0,3,0,Unsure
U0687,32,Male,India,Desktop,Pro,Power User,49,Yes,6.2,10,0,2,66.9,299,8,5,Detractor,Negative,3,3,4,3,5,5,3,3,5,3,57.5,D,3,3,33.3,5,0,Likely
U0688,30,Female,Australia,Desktop,Pro,New,32,Yes,2.3,9,5,0,51.6,221,0,9,Promoter,Positive,2,1,3,3,4,2,2,3,4,2,60.0,C,3,3,33.3,4,1,Unsure
U0689,41,Male,Germany,Mobile,Basic,New,33,Yes,3.1,14,0,2,77.8,214,13,10,Promoter,Positive,2,2,5,2,5,3,4,3,4,3,67.5,C,7,5,83.3,4,1,Unsure
U0690,38,Male,Brazil,Tablet,Free,New,7,No,7.0,8,1,3,81.5,311,1,6,Detractor,Negative,4,2,3,4,3,3,3,2,4,2,60.0,C,2,1,8.3,2,1,Unlikely
U0691,30,Female,UK,Desktop,Pro,Returning,10,No,8.1,15,0,0,87.4,246,11,4,Detractor,Negative,4,2,4,2,5,2,3,2,3,3,70.0,B,3,5,50.0,4,0,Unsure
U0692,46,Female,Germany,Desktop,Basic,Power User,11,Yes,10.1,11,0,0,100.0,123,8,8,Passive,Neutral,5,2,3,1,5,1,4,2,5,2,85.0,A,7,7,100.0,5,1,Likely
U0693,23,Male,India,Desktop,Pro,Returning,3,No,9.1,8,1,2,91.0,219,13,9,Promoter,Positive,4,1,4,2,4,1,3,2,3,3,72.5,B,4,5,58.3,4,0,Unsure
U0694,40,Female,Australia,Mobile,Pro,Power User,1,No,5.2,12,3,3,81.2,255,6,0,Detractor,Negative,3,2,3,3,5,2,5,4,3,2,65.0,C,2,5,41.7,5,1,Unsure
U0695,40,Female,UK,Desktop,Enterprise,New,53,Yes,6.0,12,0,3,83.0,137,22,5,Detractor,Negative,4,1,4,2,5,3,5,2,4,3,77.5,B,4,5,58.3,4,0,Likely
U0696,31,Male,Canada,Desktop,Basic,Returning,5,Yes,12.0,10,3,3,85.2,296,6,9,Promoter,Positive,5,2,3,4,5,2,3,2,4,3,67.5,C,6,6,83.3,5,1,Unsure
U0697,37,Female,Germany,Mobile,Free,Returning,5,Yes,5.7,6,2,6,66.8,310,24,9,Promoter,Positive,4,2,5,2,4,2,5,3,4,3,75.0,B,2,4,33.3,4,1,Unsure
U0698,21,Male,USA,Desktop,Pro,Returning,2,Yes,9.0,13,0,1,62.1,160,13,7,Passive,Neutral,4,3,3,2,3,1,4,2,5,4,67.5,C,5,3,50.0,4,1,Unsure
U0699,43,Female,UK,Desktop,Free,New,47,Yes,5.5,10,1,5,78.0,255,4,7,Passive,Neutral,4,2,4,2,4,3,5,3,3,3,67.5,C,4,3,41.7,5,1,Unlikely
U0700,32,Female,Australia,Desktop,Enterprise,Returning,16,Yes,3.7,17,0,1,100.0,214,19,8,Passive,Neutral,4,3,5,2,4,2,5,3,5,2,77.5,B,6,5,75.0,5,0,Likely
U0701,29,Non-binary,UK,Desktop,Free,Returning,20,Yes,1.4,12,1,4,60.4,187,4,8,Passive,Neutral,3,2,4,3,4,2,2,1,4,2,67.5,C,4,5,58.3,3,1,Unsure
U0702,44,Male,USA,Desktop,Free,Power User,44,Yes,5.8,13,0,0,94.2,230,62,9,Promoter,Positive,4,2,4,3,4,2,3,2,4,3,67.5,C,5,4,58.3,4,0,Unsure
U0703,27,Male,USA,Mobile,Pro,Returning,8,No,9.1,16,1,6,99.5,230,0,10,Promoter,Positive,3,2,4,2,4,2,5,3,4,3,70.0,B,3,4,41.7,4,1,Unsure
U0704,20,Male,Netherlands,Desktop,Basic,New,17,Yes,9.2,9,0,1,82.1,114,4,3,Detractor,Negative,4,2,5,2,5,3,4,3,3,1,75.0,B,5,6,75.0,4,0,Unsure
U0705,18,Male,India,Mobile,Basic,Returning,1,Yes,8.5,13,2,3,62.4,254,4,7,Passive,Neutral,3,3,3,2,3,2,3,1,4,3,62.5,C,3,2,25.0,4,1,Unsure
U0706,40,Male,Canada,Mobile,Basic,New,4,Yes,4.0,7,2,0,77.3,155,0,8,Passive,Neutral,3,1,5,1,4,2,4,2,3,2,77.5,B,4,3,41.7,3,0,Unsure
U0707,21,Female,USA,Mobile,Pro,Power User,32,Yes,10.9,10,0,1,71.1,268,21,10,Promoter,Positive,4,2,4,2,3,2,5,2,2,2,70.0,B,5,4,58.3,3,0,Unsure
U0708,52,Male,France,Desktop,Free,Returning,26,No,3.3,7,0,1,60.9,198,25,9,Promoter,Positive,3,2,3,2,2,2,2,2,3,2,57.5,D,4,2,33.3,3,0,Unsure
U0709,18,Male,Germany,Desktop,Pro,New,8,Yes,7.6,15,0,1,87.0,196,23,9,Promoter,Positive,3,2,5,2,3,2,4,2,3,2,70.0,B,5,4,58.3,4,0,Unsure
U0710,51,Female,Australia,Desktop,Free,Power User,9,Yes,6.4,12,1,0,52.5,305,5,9,Promoter,Positive,3,2,4,3,5,3,3,2,4,2,67.5,C,2,3,25.0,4,0,Unsure
U0711,36,Male,Netherlands,Desktop,Pro,Returning,14,No,6.0,12,0,3,55.0,252,11,7,Passive,Neutral,3,3,3,2,4,3,3,4,3,2,55.0,D,3,5,50.0,3,0,Unsure
U0712,33,Female,UK,Desktop,Pro,New,0,No,9.4,8,1,0,72.1,167,22,9,Promoter,Positive,4,3,3,4,3,3,3,2,4,3,55.0,D,3,2,25.0,2,1,Unsure
U0713,29,Male,India,Mobile,Free,Returning,5,Yes,4.9,11,0,1,77.0,155,10,10,Promoter,Positive,3,2,5,2,3,2,3,3,3,4,60.0,C,4,4,50.0,3,1,Unsure
U0714,38,Female,UK,Desktop,Basic,Returning,4,Yes,2.7,9,0,0,77.5,193,23,10,Promoter,Positive,3,3,5,1,3,3,4,3,2,3,60.0,C,3,3,33.3,4,1,Unsure
U0715,34,Male,Germany,Desktop,Free,Power User,5,No,6.6,13,0,2,100.0,243,17,9,Promoter,Positive,3,2,4,3,4,2,4,2,4,3,67.5,C,5,5,66.7,3,1,Unlikely
U0716,45,Male,USA,Desktop,Pro,Power User,30,Yes,6.4,11,0,0,85.3,219,2,3,Detractor,Negative,4,2,3,2,4,3,5,2,4,2,72.5,B,6,4,66.7,4,0,Likely
U0717,35,Female,USA,Mobile,Basic,Power User,6,Yes,14.0,15,2,1,77.8,188,33,4,Detractor,Negative,4,2,3,3,4,2,4,2,4,3,67.5,C,7,4,75.0,3,0,Unlikely
U0718,36,Male,USA,Desktop,Pro,Returning,4,Yes,7.6,6,3,1,57.2,165,26,9,Promoter,Positive,4,2,3,1,3,1,3,3,4,2,70.0,B,4,2,33.3,3,1,Unsure
U0719,30,Female,France,Mobile,Free,Returning,13,Yes,5.5,10,0,2,86.9,237,19,10,Promoter,Positive,4,3,3,3,3,1,3,2,4,2,65.0,C,5,3,50.0,3,1,Unsure
U0720,33,Male,USA,Desktop,Free,Power User,36,No,3.7,17,1,0,67.2,213,3,9,Promoter,Positive,2,2,3,2,5,4,4,4,2,3,52.5,D,4,2,33.3,3,1,Unsure
U0721,37,Male,India,Tablet,Free,New,5,Yes,1.9,11,0,0,78.2,346,5,5,Detractor,Negative,3,2,5,3,3,2,5,1,4,3,72.5,B,3,5,50.0,5,0,Unsure
U0722,18,Female,USA,Tablet,Free,Returning,1,Yes,4.1,8,1,0,76.2,217,8,10,Promoter,Positive,4,3,4,3,5,2,3,1,4,2,72.5,B,5,5,66.7,4,1,Unsure
U0723,21,Male,UK,Desktop,Basic,Returning,8,Yes,7.3,14,0,5,94.9,316,5,3,Detractor,Negative,3,2,4,1,4,2,4,3,3,1,72.5,B,5,5,66.7,5,1,Unsure
U0724,41,Female,Canada,Desktop,Pro,New,25,No,11.5,13,1,1,69.7,115,3,7,Passive,Neutral,4,2,4,3,5,2,4,1,4,2,77.5,B,5,6,75.0,5,0,Likely
U0725,36,Non-binary,USA,Desktop,Pro,Returning,14,Yes,9.7,10,2,1,47.4,116,25,6,Detractor,Negative,4,2,4,3,3,2,3,1,4,2,70.0,B,5,4,58.3,2,0,Unsure
U0726,32,Female,USA,Desktop,Basic,Power User,31,No,8.1,10,0,0,81.6,128,13,0,Detractor,Negative,3,3,4,1,3,2,3,2,4,3,65.0,C,7,5,83.3,4,0,Unsure
U0727,34,Non-binary,India,Mobile,Enterprise,Power User,58,No,6.6,20,1,1,90.5,269,11,4,Detractor,Negative,5,3,5,1,5,2,3,1,4,3,80.0,A,4,5,58.3,4,0,Unsure
U0728,37,Male,USA,Mobile,Pro,New,28,Yes,9.0,14,0,0,93.7,281,2,9,Promoter,Positive,4,2,4,1,3,2,4,1,4,1,80.0,A,6,6,83.3,5,1,Likely
U0729,29,Male,UK,Mobile,Enterprise,New,17,Yes,7.0,9,0,0,100.0,129,21,7,Passive,Neutral,3,2,3,1,4,3,4,1,4,2,72.5,B,7,7,100.0,4,0,Unsure
U0730,26,Male,USA,Mobile,Basic,Returning,12,Yes,10.9,17,0,1,83.1,189,4,2,Detractor,Negative,4,3,4,2,4,1,4,1,4,3,75.0,B,2,6,50.0,3,1,Unsure
U0731,36,Female,Spain,Desktop,Free,Power User,1,No,6.3,14,0,1,70.1,144,26,7,Passive,Neutral,4,2,4,2,3,3,4,3,3,3,62.5,C,1,7,50.0,3,1,Unsure
U0732,24,Prefer not to say,France,Desktop,Free,New,75,Yes,6.9,11,0,0,48.6,97,49,2,Detractor,Negative,3,2,4,3,4,2,3,2,4,3,65.0,C,4,5,58.3,4,0,Likely
U0733,38,Male,India,Mobile,Pro,Power User,9,Yes,1.7,10,0,2,78.6,246,18,9,Promoter,Positive,2,1,4,1,2,4,3,1,4,3,62.5,C,5,5,66.7,5,0,Unsure
U0734,18,Female,France,Desktop,Free,New,3,No,5.0,12,1,11,82.0,257,90,8,Passive,Neutral,3,2,3,3,4,3,4,3,3,3,57.5,D,3,3,33.3,3,1,Unlikely
U0735,44,Male,UK,Mobile,Free,Returning,20,Yes,9.0,12,0,1,73.9,211,16,7,Passive,Neutral,5,3,4,2,4,3,4,3,4,3,67.5,C,6,5,75.0,3,0,Likely
U0736,39,Female,USA,Desktop,Basic,Returning,6,Yes,3.9,6,1,2,77.2,134,4,10,Promoter,Positive,4,1,3,2,3,2,4,2,5,2,75.0,B,3,5,50.0,5,1,Unsure
U0737,37,Female,Canada,Desktop,Basic,Power User,16,Yes,5.3,18,2,5,87.4,303,3,9,Promoter,Positive,4,3,5,2,2,4,4,2,4,3,62.5,C,5,4,58.3,4,0,Unsure
U0738,44,Prefer not to say,UK,Tablet,Basic,New,16,Yes,7.8,10,1,4,56.5,205,8,10,Promoter,Positive,3,3,4,2,3,3,4,3,3,2,60.0,C,4,3,41.7,4,1,Unsure
U0739,51,Female,USA,Desktop,Free,Returning,11,No,1.5,14,0,1,73.7,284,0,9,Promoter,Positive,3,3,3,1,4,4,5,3,4,3,62.5,C,2,2,16.7,4,1,Unlikely
U0740,44,Male,USA,Tablet,Basic,New,33,Yes,9.3,16,0,2,100.0,130,19,10,Promoter,Positive,4,1,3,2,3,1,5,2,3,3,72.5,B,1,4,25.0,3,0,Unlikely
U0741,18,Male,USA,Tablet,Basic,Power User,6,Yes,6.2,11,1,0,82.2,184,4,5,Detractor,Negative,3,2,3,2,4,2,4,2,5,2,72.5,B,6,5,75.0,3,0,Likely
U0742,21,Male,Brazil,Mobile,Enterprise,Power User,11,No,6.5,17,1,1,68.6,213,21,9,Promoter,Positive,4,2,2,3,4,2,5,1,5,1,77.5,B,4,6,66.7,5,0,Unsure
U0743,28,Male,UK,Mobile,Pro,New,14,Yes,4.8,12,0,0,84.5,213,5,10,Promoter,Positive,5,2,4,1,3,1,2,2,4,3,72.5,B,5,4,58.3,4,0,Likely
U0744,34,Male,Germany,Mobile,Enterprise,Power User,20,No,8.2,8,0,0,51.2,211,9,9,Promoter,Positive,3,2,3,2,5,2,4,1,4,1,77.5,B,7,4,75.0,4,0,Unsure
U0745,39,Female,UK,Mobile,Pro,Returning,28,No,12.5,10,1,1,79.4,253,62,10,Promoter,Positive,4,2,4,2,4,2,4,1,4,1,80.0,A,5,3,50.0,3,1,Unlikely
U0746,27,Female,Brazil,Desktop,Basic,New,9,Yes,8.3,13,0,0,80.7,157,5,10,Promoter,Positive,3,2,2,4,3,1,4,3,4,2,60.0,C,4,3,41.7,3,0,Unsure
U0747,36,Female,UK,Desktop,Free,Returning,19,Yes,4.1,10,3,2,97.7,237,24,6,Detractor,Negative,4,1,4,4,2,3,4,3,4,1,65.0,C,2,4,33.3,3,0,Unsure
U0748,26,Male,USA,Mobile,Pro,New,3,Yes,9.9,12,2,1,78.0,213,21,4,Detractor,Negative,4,2,5,2,4,3,4,1,3,3,72.5,B,5,6,75.0,4,1,Unsure
U0749,28,Female,India,Desktop,Basic,Power User,49,Yes,5.9,16,0,1,83.1,230,4,9,Promoter,Positive,3,3,4,2,4,3,3,2,4,3,62.5,C,4,7,75.0,4,0,Unsure
U0750,20,Female,India,Desktop,Basic,Power User,9,Yes,11.3,14,0,0,75.4,192,7,8,Passive,Neutral,5,2,4,1,5,1,4,2,3,2,82.5,A,6,6,83.3,5,1,Unsure
U0751,25,Male,USA,Desktop,Basic,New,24,Yes,9.7,11,0,0,81.1,115,5,7,Passive,Neutral,5,2,4,2,5,3,4,2,5,2,80.0,A,4,5,58.3,5,0,Likely
U0752,20,Female,USA,Mobile,Basic,Returning,0,No,0.5,14,1,2,53.1,145,27,9,Promoter,Positive,4,4,4,2,3,2,3,3,5,3,62.5,C,4,4,50.0,4,1,Unsure
U0753,24,Female,USA,Mobile,Free,Power User,4,No,4.9,14,1,5,80.7,66,13,8,Passive,Neutral,4,1,5,2,4,3,4,2,4,2,77.5,B,5,4,58.3,4,0,Unsure
U0754,45,Male,USA,Desktop,Basic,Power User,12,Yes,8.7,4,1,0,70.4,273,12,4,Detractor,Negative,4,3,3,2,4,4,3,2,5,2,65.0,C,4,4,50.0,4,1,Unsure
U0755,25,Male,UK,Tablet,Free,Returning,38,Yes,7.5,14,0,0,85.2,255,22,10,Promoter,Positive,5,1,4,2,2,2,3,1,4,2,75.0,B,3,5,50.0,3,0,Unsure
U0756,60,Female,USA,Mobile,Pro,Power User,13,Yes,5.5,16,0,2,80.0,234,3,9,Promoter,Positive,4,2,3,2,5,2,5,1,4,2,80.0,A,4,6,66.7,4,0,Unsure
U0757,39,Male,USA,Mobile,Free,Returning,48,No,5.4,13,1,0,81.3,227,21,4,Detractor,Negative,3,3,4,3,5,1,4,2,4,2,72.5,B,7,5,83.3,3,0,Likely
U0758,36,Non-binary,USA,Mobile,Free,Returning,12,Yes,1.5,14,1,4,69.5,97,37,10,Promoter,Positive,4,3,4,3,5,2,3,4,4,1,67.5,C,5,3,50.0,3,1,Unsure
U0759,25,Female,India,Mobile,Basic,Power User,12,No,4.9,8,1,2,59.8,191,51,4,Detractor,Negative,3,2,4,2,3,3,5,3,2,2,62.5,C,4,4,50.0,3,0,Unsure
U0760,41,Female,Brazil,Desktop,Pro,Returning,2,Yes,11.9,13,0,1,76.0,234,28,7,Passive,Neutral,5,3,5,3,3,2,2,2,2,2,62.5,C,3,3,33.3,4,1,Unsure
U0761,28,Female,France,Mobile,Basic,Returning,29,Yes,8.3,7,0,1,74.9,233,10,4,Detractor,Negative,4,1,5,1,2,3,4,3,3,4,65.0,C,5,6,75.0,4,1,Unsure
U0762,35,Male,UK,Desktop,Free,Returning,5,Yes,11.1,12,4,1,79.0,229,88,9,Promoter,Positive,3,3,2,3,3,3,2,2,2,3,45.0,F,1,2,8.3,3,1,Unsure
U0763,60,Female,UK,Tablet,Basic,Power User,41,Yes,9.4,19,1,1,80.3,225,7,8,Passive,Neutral,4,2,5,3,4,2,4,2,4,2,75.0,B,5,2,41.7,4,1,Unsure
U0764,33,Female,Spain,Tablet,Free,Power User,44,Yes,9.1,9,0,4,71.6,219,18,7,Passive,Neutral,4,2,4,3,3,2,3,2,3,1,67.5,C,4,5,58.3,4,0,Likely
U0765,45,Male,USA,Desktop,Enterprise,Returning,52,Yes,11.8,10,1,2,76.6,218,3,9,Promoter,Positive,5,2,4,3,4,2,5,3,4,3,72.5,B,3,5,50.0,4,1,Unsure
U0766,27,Female,UK,Desktop,Enterprise,Returning,13,Yes,7.5,10,1,2,66.7,180,67,3,Detractor,Negative,4,3,4,3,4,3,4,2,4,2,67.5,C,3,6,58.3,4,1,Unsure
U0767,34,Female,France,Mobile,Basic,Returning,20,No,5.7,12,0,3,68.5,286,23,10,Promoter,Positive,4,3,3,2,4,2,5,3,5,2,72.5,B,3,5,50.0,4,1,Unsure
U0768,52,Male,France,Desktop,Free,Returning,27,Yes,9.7,10,0,0,100.0,180,20,10,Promoter,Positive,3,3,5,1,4,2,3,2,4,2,72.5,B,4,6,66.7,5,1,Unsure
U0769,28,Male,France,Mobile,Pro,New,3,No,9.8,13,1,2,60.2,149,1,10,Promoter,Positive,4,3,3,2,2,3,4,4,3,5,47.5,F,4,3,41.7,5,1,Unlikely
U0770,52,Female,USA,Desktop,Free,Power User,17,Yes,5.2,14,1,1,71.2,176,26,10,Promoter,Positive,2,3,4,3,4,2,5,3,4,2,65.0,C,3,4,41.7,4,1,Unsure
U0771,41,Male,UK,Desktop,Basic,Returning,1,Yes,4.3,13,1,3,67.4,208,29,6,Detractor,Negative,3,3,3,2,4,1,5,3,3,2,67.5,C,3,3,33.3,4,0,Unsure
U0772,28,Male,Brazil,Tablet,Free,Returning,12,Yes,6.9,7,2,1,72.6,279,19,4,Detractor,Negative,2,2,3,2,3,3,3,3,3,3,52.5,D,6,5,75.0,4,1,Unsure
U0773,40,Male,USA,Mobile,Enterprise,New,3,Yes,9.3,16,0,1,77.1,201,5,9,Promoter,Positive,4,1,4,2,3,2,3,3,4,1,72.5,B,6,4,66.7,4,1,Unsure
U0774,44,Male,India,Mobile,Free,New,4,Yes,6.0,11,0,6,58.9,269,20,10,Promoter,Positive,3,3,3,3,1,3,2,2,3,2,47.5,F,1,1,0.0,2,1,Unlikely
U0775,40,Female,India,Desktop,Basic,Power User,8,Yes,4.1,16,2,1,61.5,118,1,8,Passive,Neutral,4,2,3,1,3,2,5,2,4,1,77.5,B,6,6,83.3,5,1,Unsure
U0776,18,Female,France,Mobile,Pro,Returning,10,Yes,12.6,15,0,0,100.0,235,7,10,Promoter,Positive,3,2,5,1,3,1,4,1,5,2,82.5,A,6,5,75.0,4,1,Unsure
U0777,27,Male,USA,Mobile,Basic,New,18,Yes,4.1,11,1,2,78.5,199,6,7,Passive,Neutral,5,3,3,3,3,2,4,3,3,4,57.5,D,4,3,41.7,4,0,Unsure
U0778,32,Female,USA,Mobile,Free,Returning,1,Yes,4.8,13,1,1,49.9,239,10,10,Promoter,Positive,4,1,4,3,3,2,4,1,4,3,72.5,B,1,1,0.0,3,0,Unsure
U0779,33,Female,France,Mobile,Enterprise,Returning,13,No,4.7,19,1,2,48.2,297,3,10,Promoter,Positive,4,1,4,3,4,2,4,1,5,2,80.0,A,5,4,58.3,5,0,Unsure
U0780,40,Female,Australia,Mobile,Basic,New,4,Yes,12.5,8,0,6,56.3,268,6,10,Promoter,Positive,2,2,3,1,3,2,2,4,4,1,60.0,C,4,2,33.3,3,0,Unsure
U0781,36,Male,Spain,Desktop,Basic,Returning,15,Yes,7.4,16,1,1,74.9,116,1,9,Promoter,Positive,4,2,3,1,3,3,4,3,4,2,67.5,C,4,4,50.0,4,1,Unsure
U0782,21,Male,UK,Desktop,Free,Returning,18,Yes,3.0,9,2,2,100.0,148,62,9,Promoter,Positive,4,3,3,3,3,2,3,4,4,2,57.5,D,4,3,41.7,3,1,Unlikely
U0783,38,Prefer not to say,UK,Mobile,Basic,Returning,15,Yes,8.1,11,1,2,78.7,230,15,3,Detractor,Negative,3,4,2,3,3,3,4,2,4,2,55.0,D,5,3,50.0,3,1,Unsure
U0784,40,Female,Spain,Desktop,Basic,Returning,24,Yes,9.6,9,0,0,60.5,119,6,10,Promoter,Positive,5,1,5,2,3,1,5,1,5,2,90.0,A+,6,6,83.3,5,0,Likely
U0785,40,Male,India,Mobile,Free,Returning,7,Yes,5.2,10,0,1,59.2,279,17,9,Promoter,Positive,4,3,3,2,5,3,4,3,4,3,65.0,C,5,3,50.0,2,1,Unlikely
U0786,45,Male,Netherlands,Desktop,Free,Power User,26,Yes,9.7,11,0,3,84.2,197,12,10,Promoter,Positive,3,2,3,2,4,2,4,1,4,2,72.5,B,4,3,41.7,4,1,Unsure
U0787,42,Female,UK,Mobile,Pro,Returning,10,Yes,5.1,12,0,2,84.9,215,36,9,Promoter,Positive,3,2,3,3,4,4,5,2,3,2,62.5,C,7,5,83.3,4,0,Unlikely
